label,sentence
0, What would he do then? It would of course instantly strike him that he must get rid of the tell-tale garments.
0," He would seize the coat, then, and be in the act of throwing it out, when it would occur to him that it would swim and not sink."
0," He has little time, for he has heard the scuffle downstairs when the wife tried to force her way up, and perhaps he has already heard from his Lascar confederate that the police are hurrying up the street."
0, There is not an instant to be lost.
0," He rushes to some secret hoard, where he has accumulated the fruits of his beggary, and he stuffs all the coins upon which he can lay his hands into the pockets to make sure of the coats sinking."
0," He throws it out, and would have done the same with the other garments had not he heard the rush of steps below, and only just had time to close the window when the police appeared."
0, It certainly sounds feasible.
0," Well, we will take it as a working hypothesis for want of a better."
0," Boone, as I have told you, was arrested and taken to the station, but it could not be shown that there had ever before been anything against him."
0," He had for years been known as a professional beggar, but his life appeared to have been a very quiet and innocent one."
0," There the matter stands at present, and the questions which have to be solved--what Neville St."
0," Clair was doing in the opium den, what happened to him when there, where is he now, and what Hugh Boone had to do with his disappearance--are all as far from a solution as ever."
0, I confess that I cannot recall any case within my experience which looked at the first glance so simple and yet which presented such difficulties.
0," While Sherlock Holmes had been detailing this singular series of events, we had been whirling through the outskirts of the great town until the last straggling houses had been left behind, and we rattled along with a country hedge upon either side of us."
0," Just as he finished, however, we drove through two scattered villages, where a few lights still glimmered in the windows."
0," We are on the outskirts of Lee, said my companion."
0," We have touched on three English counties in our short drive, starting in Middlesex, passing over an angle of Surrey, and ending in Kent."
0," See that light among the trees? That is The Cedars, and beside that lamp sits a woman whose anxious ears have already, I have little doubt, caught the clink of our horses feet."
0, But why are you not conducting the case from Baker Street? I asked.
0, Because there are many inquiries which must be made out here.
0, Mrs.
0, St.
0," Clair has most kindly put two rooms at my disposal, and you may rest assured that she will have nothing but a welcome for my friend and colleague."
0," I hate to meet her, Watson, when I have no news of her husband."
0, Here we are.
0," Whoa, there, whoa! We had pulled up in front of a large villa which stood within its own grounds."
0," A stable-boy had run out to the horses head, and springing down, I followed Holmes up the small, winding gravel-drive which led to the house."
0," As we approached, the door flew open, and a little blonde woman stood in the opening, clad in some sort of light mousseline de soie, with a touch of fluffy pink chiffon at her neck and wrists."
0," She stood with her figure outlined against the flood of light, one hand upon the door, one half-raised in her eagerness, her body slightly bent, her head and face protruded, with eager eyes and parted lips, a standing question."
0," Well? she cried, well? And then, seeing that there were two of us, she gave a cry of hope which sank into a groan as she saw that my companion shook his head and shrugged his shoulders."
0, No good news? None.
0, No bad? No.
0, Thank God for that.
0, But come in.
0," You must be weary, for you have had a long day."
0," This is my friend, Dr."
0, Watson.
0," He has been of most vital use to me in several of my cases, and a lucky chance has made it possible for me to bring him out and associate him with this investigation."
0," I am delighted to see you, said she, pressing my hand warmly."
0," You will, I am sure, forgive anything that may be wanting in our arrangements, when you consider the blow which has come so suddenly upon us."
0," My dear madam, said I, I am an old campaigner, and if I were not I can very well see that no apology is needed."
0," If I can be of any assistance, either to you or to my friend here, I shall be indeed happy."
0," Now, Mr."
0," Sherlock Holmes, said the lady as we entered a well-lit dining-room, upon the table of which a cold supper had been laid out, I should very much like to ask you one or two plain questions, to which I beg that you will give a plain answer."
0," Certainly, madam."
0, Do not trouble about my feelings.
0," I am not hysterical, nor given to fainting."
0," I simply wish to hear your real, real opinion."
0," Upon what point? In your heart of hearts, do you think that Neville is alive? Sherlock Holmes seemed to be embarrassed by the question."
0," Frankly, now! she repeated, standing upon the rug and looking keenly down at him as he leaned back in a basket-chair."
0," Frankly, then, madam, I do not."
0, You think that he is dead? I do.
0, Murdered? I dont say that.
0, Perhaps.
0, And on what day did he meet his death? On Monday.
0," Then perhaps, Mr."
0," Holmes, you will be good enough to explain how it is that I have received a letter from him to-day."
0, Sherlock Holmes sprang out of his chair as if he had been galvanised.
0, What! he roared.
0," Yes, to-day."
0," She stood smiling, holding up a little slip of paper in the air."
0, May I see it? Certainly.
0," He snatched it from her in his eagerness, and smoothing it out upon the table he drew over the lamp and examined it intently."
0, I had left my chair and was gazing at it over his shoulder.
0," The envelope was a very coarse one and was stamped with the Gravesend postmark and with the date of that very day, or rather of the day before, for it was considerably after midnight."
0," Coarse writing, murmured Holmes."
0," Surely this is not your husbands writing, madam."
0," No, but the enclosure is."
0, I perceive also that whoever addressed the envelope had to go and inquire as to the address.
0," How can you tell that? The name, you see, is in perfectly black ink, which has dried itself."
0," The rest is of the greyish colour, which shows that blotting-paper has been used."
0," If it had been written straight off, and then blotted, none would be of a deep black shade."
0," This man has written the name, and there has then been a pause before he wrote the address, which can only mean that he was not familiar with it."
0," It is, of course, a trifle, but there is nothing so important as trifles."
0, Let us now see the letter.
0," Ha!  there has been an enclosure here! Yes, there was a ring."
0, His signet-ring.
0, And you are sure that this is your husbands hand? One of his hands.
0, One? His hand when he wrote hurriedly.
0," It is very unlike his usual writing, and yet I know it well."
0, Dearest do not be frightened.
0, All will come well.
0, There is a huge error which it may take some little time to rectify.
0, Wait in patience.
0, Neville.
0," Written in pencil upon the fly-leaf of a book, octavo size, no water-mark."
0, Hum! Posted to-day in Gravesend by a man with a dirty thumb.
0," Ha! And the flap has been gummed, if I am not very much in error, by a person who had been chewing tobacco."
0," And you have no doubt that it is your husbands hand, madam? None."
0, Neville wrote those words.
0, And they were posted to-day at Gravesend.
0," Well, Mrs."
0, St.
0," Clair, the clouds lighten, though I should not venture to say that the danger is over."
0," But he must be alive, Mr."
0, Holmes.
0, Unless this is a clever forgery to put us on the wrong scent.
0," The ring, after all, proves nothing."
0, It may have been taken from him.
0," No, no; it is, it is his very own writing! Very well."
0," It may, however, have been written on Monday and only posted to-day."
0, That is possible.
0," If so, much may have happened between."
0," Oh, you must not discourage me, Mr."
0, Holmes.
0, I know that all is well with him.
0, There is so keen a sympathy between us that I should know if evil came upon him.
0," On the very day that I saw him last he cut himself in the bedroom, and yet I in the dining-room rushed upstairs instantly with the utmost certainty that something had happened."
0, Do you think that I would respond to such a trifle and yet be ignorant of his death? I have seen too much not to know that the impression of a woman may be more valuable than the conclusion of an analytical reasoner.
0, And in this letter you certainly have a very strong piece of evidence to corroborate your view.
0," But if your husband is alive and able to write letters, why should he remain away from you? I cannot imagine."
0, It is unthinkable.
0, And on Monday he made no remarks before leaving you? No.
0, And you were surprised to see him in Swandam Lane? Very much so.
0, Was the window open? Yes.
0, Then he might have called to you? He might.
0," He only, as I understand, gave an inarticulate cry? Yes."
0," A call for help, you thought? Yes."
0, He waved his hands.
0, But it might have been a cry of surprise.
0, Astonishment at the unexpected sight of you might cause him to throw up his hands? It is possible.
0, And you thought he was pulled back? He disappeared so suddenly.
0, He might have leaped back.
0," You did not see anyone else in the room? No, but this horrible man confessed to having been there, and the Lascar was at the foot of the stairs."
0, Quite so.
0," Your husband, as far as you could see, had his ordinary clothes on? But without his collar or tie."
0, I distinctly saw his bare throat.
0, Had he ever spoken of Swandam Lane? Never.
0, Had he ever showed any signs of having taken opium? Never.
0," Thank you, Mrs."
0, St.
0, Clair.
0, Those are the principal points about which I wished to be absolutely clear.
0," We shall now have a little supper and then retire, for we may have a very busy day to-morrow."
0," A large and comfortable double-bedded room had been placed at our disposal, and I was quickly between the sheets, for I was weary after my night of adventure."
0," Sherlock Holmes was a man, however, who, when he had an unsolved problem upon his mind, would go for days, and even for a week, without rest, turning it over, rearranging his facts, looking at it from every point of view until he had either fathomed it or convinced himself that his data were insufficient."
0, It was soon evident to me that he was now preparing for an all-night sitting.
0," He took off his coat and waistcoat, put on a large blue dressing-gown, and then wandered about the room collecting pillows from his bed and cushions from the sofa and armchairs."
0," With these he constructed a sort of Eastern divan, upon which he perched himself cross-legged, with an ounce of shag tobacco and a box of matches laid out in front of him."
0," In the dim light of the lamp I saw him sitting there, an old briar pipe between his lips, his eyes fixed vacantly upon the corner of the ceiling, the blue smoke curling up from him, silent, motionless, with the light shining upon his strong-set aquiline features."
0," So he sat as I dropped off to sleep, and so he sat when a sudden ejaculation caused me to wake up, and I found the summer sun shining into the apartment."
0," The pipe was still between his lips, the smoke still curled upward, and the room was full of a dense tobacco haze, but nothing remained of the heap of shag which I had seen upon the previous night."
0," Awake, Watson? he asked."
0, Yes.
0, Game for a morning drive? Certainly.
0, Then dress.
0," No one is stirring yet, but I know where the stable-boy sleeps, and we shall soon have the trap out."
0," He chuckled to himself as he spoke, his eyes twinkled, and he seemed a different man to the sombre thinker of the previous night."
0, As I dressed I glanced at my watch.
0, It was no wonder that no one was stirring.
0, It was twenty-five minutes past four.
0, I had hardly finished when Holmes returned with the news that the boy was putting in the horse.
0," I want to test a little theory of mine, said he, pulling on his boots."
0," I think, Watson, that you are now standing in the presence of one of the most absolute fools in Europe."
0, I deserve to be kicked from here to Charing Cross.
0, But I think I have the key of the affair now.
0," And where is it? I asked, smiling."
0," In the bathroom, he answered."
0," Oh, yes, I am not joking, he continued, seeing my look of incredulity."
0," I have just been there, and I have taken it out, and I have got it in this Gladstone bag."
0," Come on, my boy, and we shall see whether it will not fit the lock."
0," We made our way downstairs as quietly as possible, and out into the bright morning sunshine."
0," In the road stood our horse and trap, with the half-clad stable-boy waiting at the head."
0," We both sprang in, and away we dashed down the London Road."
0," A few country carts were stirring, bearing in vegetables to the metropolis, but the lines of villas on either side were as silent and lifeless as some city in a dream."
0," It has been in some points a singular case, said Holmes, flicking the horse on into a gallop."
0," I confess that I have been as blind as a mole, but it is better to learn wisdom late than never to learn it at all."
0, In town the earliest risers were just beginning to look sleepily from their windows as we drove through the streets of the Surrey side.
0," Passing down the Waterloo Bridge Road we crossed over the river, and dashing up Wellington Street wheeled sharply to the right and found ourselves in Bow Street."
0," Sherlock Holmes was well known to the force, and the two constables at the door saluted him."
0, One of them held the horses head while the other led us in.
0, Who is on duty? asked Holmes.
0," Inspector Bradstreet, sir."
0," Ah, Bradstreet, how are you? A tall, stout official had come down the stone-flagged passage, in a peaked cap and frogged jacket."
0," I wish to have a quiet word with you, Bradstreet."
0," Certainly, Mr."
0, Holmes.
0, Step into my room here.
0," It was a small, office-like room, with a huge ledger upon the table, and a telephone projecting from the wall."
0, The inspector sat down at his desk.
0," What can I do for you, Mr."
0," Holmes? I called about that beggarman, Boone--the one who was charged with being concerned in the disappearance of Mr."
0, Neville St.
0," Clair, of Lee."
0, Yes.
0, He was brought up and remanded for further inquiries.
0, So I heard.
0, You have him here? In the cells.
0," Is he quiet? Oh, he gives no trouble."
0, But he is a dirty scoundrel.
0," Dirty? Yes, it is all we can do to make him wash his hands, and his face is as black as a tinkers."
0," Well, when once his case has been settled, he will have a regular prison bath; and I think, if you saw him, you would agree with me that he needed it."
0, I should like to see him very much.
0, Would you? That is easily done.
0, Come this way.
0, You can leave your bag.
0," No, I think that Ill take it."
0, Very good.
0," Come this way, if you please."
0," He led us down a passage, opened a barred door, passed down a winding stair, and brought us to a whitewashed corridor with a line of doors on each side."
0," The third on the right is his, said the inspector."
0, Here it is! He quietly shot back a panel in the upper part of the door and glanced through.
0," He is asleep, said he."
0, You can see him very well.
0, We both put our eyes to the grating.
0," The prisoner lay with his face towards us, in a very deep sleep, breathing slowly and heavily."
0," He was a middle-sized man, coarsely clad as became his calling, with a coloured shirt protruding through the rent in his tattered coat."
0," He was, as the inspector had said, extremely dirty, but the grime which covered his face could not conceal its repulsive ugliness."
0," A broad wheal from an old scar ran right across it from eye to chin, and by its contraction had turned up one side of the upper lip, so that three teeth were exposed in a perpetual snarl."
0, A shock of very bright red hair grew low over his eyes and forehead.
0," Hes a beauty, isnt he? said the inspector."
0," He certainly needs a wash, remarked Holmes."
0," I had an idea that he might, and I took the liberty of bringing the tools with me."
0," He opened the Gladstone bag as he spoke, and took out, to my astonishment, a very large bath-sponge."
0," He! he! You are a funny one, chuckled the inspector."
0," Now, if you will have the great goodness to open that door very quietly, we will soon make him cut a much more respectable figure."
0," Well, I dont know why not, said the inspector."
0," He doesnt look a credit to the Bow Street cells, does he? He slipped his key into the lock, and we all very quietly entered the cell."
0," The sleeper half turned, and then settled down once more into a deep slumber."
0," Holmes stooped to the water-jug, moistened his sponge, and then rubbed it twice vigorously across and down the prisoners face."
0," Let me introduce you, he shouted, to Mr."
0, Neville St.
0," Clair, of Lee, in the county of Kent."
0, Never in my life have I seen such a sight.
0, The mans face peeled off under the sponge like the bark from a tree.
0," Gone was the coarse brown tint! Gone, too, was the horrid scar which had seamed it across, and the twisted lip which had given the repulsive sneer to the face! A twitch brought away the tangled red hair, and there, sitting up in his bed, was a pale, sad-faced, refined-looking man, black-haired and smooth-skinned, rubbing his eyes and staring about him with sleepy bewilderment."
0," Then suddenly realising the exposure, he broke into a scream and threw himself down with his face to the pillow."
0," Great heavens! cried the inspector, it is, indeed, the missing man."
0, I know him from the photograph.
0, The prisoner turned with the reckless air of a man who abandons himself to his destiny.
0," Be it so, said he."
0, And pray what am I charged with? With making away with Mr.
0, Neville St.
0,"--Oh, come, you cant be charged with that unless they make a case of attempted suicide of it, said the inspector with a grin."
0," Well, I have been twenty-seven years in the force, but this really takes the cake."
0, If I am Mr.
0, Neville St.
0," Clair, then it is obvious that no crime has been committed, and that, therefore, I am illegally detained."
0," No crime, but a very great error has been committed, said Holmes."
0, You would have done better to have trusted your wife.
0," It was not the wife; it was the children, groaned the prisoner."
0," God help me, I would not have them ashamed of their father."
0, My God! What an exposure! What can I do? Sherlock Holmes sat down beside him on the couch and patted him kindly on the shoulder.
0," If you leave it to a court of law to clear the matter up, said he, of course you can hardly avoid publicity."
0," On the other hand, if you convince the police authorities that there is no possible case against you, I do not know that there is any reason that the details should find their way into the papers."
0," Inspector Bradstreet would, I am sure, make notes upon anything which you might tell us and submit it to the proper authorities."
0, The case would then never go into court at all.
0, God bless you! cried the prisoner passionately.
0," I would have endured imprisonment, ay, even execution, rather than have left my miserable secret as a family blot to my children."
0, You are the first who have ever heard my story.
0," My father was a schoolmaster in Chesterfield, where I received an excellent education."
0," I travelled in my youth, took to the stage, and finally became a reporter on an evening paper in London."
0," One day my editor wished to have a series of articles upon begging in the metropolis, and I volunteered to supply them."
0, There was the point from which all my adventures started.
0, It was only by trying begging as an amateur that I could get the facts upon which to base my articles.
0," When an actor I had, of course, learned all the secrets of making up, and had been famous in the green-room for my skill."
0, I took advantage now of my attainments.
0," I painted my face, and to make myself as pitiable as possible I made a good scar and fixed one side of my lip in a twist by the aid of a small slip of flesh-coloured plaster."
0," Then with a red head of hair, and an appropriate dress, I took my station in the business part of the city, ostensibly as a match-seller but really as a beggar."
0," For seven hours I plied my trade, and when I returned home in the evening I found to my surprise that I had received no less than 26s."
0, 4d.
0," I wrote my articles and thought little more of the matter until, some time later, I backed a bill for a friend and had a writ served upon me for آ£25."
0," I was at my wits end where to get the money, but a sudden idea came to me."
0," I begged a fortnights grace from the creditor, asked for a holiday from my employers, and spent the time in begging in the City under my disguise."
0, In ten days I had the money and had paid the debt.
0," Well, you can imagine how hard it was to settle down to arduous work at آ£2 a week when I knew that I could earn as much in a day by smearing my face with a little paint, laying my cap on the ground, and sitting still."
0," It was a long fight between my pride and the money, but the dollars won at last, and I threw up reporting and sat day after day in the corner which I had first chosen, inspiring pity by my ghastly face and filling my pockets with coppers."
0, Only one man knew my secret.
0," He was the keeper of a low den in which I used to lodge in Swandam Lane, where I could every morning emerge as a squalid beggar and in the evenings transform myself into a well-dressed man about town."
0," This fellow, a Lascar, was well paid by me for his rooms, so that I knew that my secret was safe in his possession."
0," Well, very soon I found that I was saving considerable sums of money."
0," I do not mean that any beggar in the streets of London could earn آ£700 a year--which is less than my average takings--but I had exceptional advantages in my power of making up, and also in a facility of repartee, which improved by practice and made me quite a recognised character in the City."
0," All day a stream of pennies, varied by silver, poured in upon me, and it was a very bad day in which I failed to take آ£2."
0," As I grew richer I grew more ambitious, took a house in the country, and eventually married, without anyone having a suspicion as to my real occupation."
0, My dear wife knew that I had business in the City.
0, She little knew what.
0," Last Monday I had finished for the day and was dressing in my room above the opium den when I looked out of my window and saw, to my horror and astonishment, that my wife was standing in the street, with her eyes fixed full upon me."
0," I gave a cry of surprise, threw up my arms to cover my face, and, rushing to my confidant, the Lascar, entreated him to prevent anyone from coming up to me."
0," I heard her voice downstairs, but I knew that she could not ascend."
0," Swiftly I threw off my clothes, pulled on those of a beggar, and put on my pigments and wig."
0, Even a wifes eyes could not pierce so complete a disguise.
0," But then it occurred to me that there might be a search in the room, and that the clothes might betray me."
0," I threw open the window, reopening by my violence a small cut which I had inflicted upon myself in the bedroom that morning."
0," Then I seized my coat, which was weighted by the coppers which I had just transferred to it from the leather bag in which I carried my takings."
0," I hurled it out of the window, and it disappeared into the Thames."
0," The other clothes would have followed, but at that moment there was a rush of constables up the stair, and a few minutes after I found, rather, I confess, to my relief, that instead of being identified as Mr."
0, Neville St.
0," Clair, I was arrested as his murderer."
0, I do not know that there is anything else for me to explain.
0," I was determined to preserve my disguise as long as possible, and hence my preference for a dirty face."
0," Knowing that my wife would be terribly anxious, I slipped off my ring and confided it to the Lascar at a moment when no constable was watching me, together with a hurried scrawl, telling her that she had no cause to fear."
0," That note only reached her yesterday, said Holmes."
0," Good God! What a week she must have spent! The police have watched this Lascar, said Inspector Bradstreet, and I can quite understand that he might find it difficult to post a letter unobserved."
0," Probably he handed it to some sailor customer of his, who forgot all about it for some days."
0," That was it, said Holmes, nodding approvingly; I have no doubt of it."
0," But have you never been prosecuted for begging? Many times; but what was a fine to me? It must stop here, however, said Bradstreet."
0," If the police are to hush this thing up, there must be no more of Hugh Boone."
0, I have sworn it by the most solemn oaths which a man can take.
0, In that case I think that it is probable that no further steps may be taken.
0," But if you are found again, then all must come out."
0," I am sure, Mr."
0," Holmes, that we are very much indebted to you for having cleared the matter up."
0, I wish I knew how you reach your results.
0," I reached this one, said my friend, by sitting upon five pillows and consuming an ounce of shag."
0," I think, Watson, that if we drive to Baker Street we shall just be in time for breakfast."
0,"   THE ADVENTURE OF THE BLUE CARBUNCLE I had called upon my friend Sherlock Holmes upon the second morning after Christmas, with the intention of wishing him the compliments of the season."
0," He was lounging upon the sofa in a purple dressing-gown, a pipe-rack within his reach upon the right, and a pile of crumpled morning papers, evidently newly studied, near at hand."
0," Beside the couch was a wooden chair, and on the angle of the back hung a very seedy and disreputable hard-felt hat, much the worse for wear, and cracked in several places."
0, A lens and a forceps lying upon the seat of the chair suggested that the hat had been suspended in this manner for the purpose of examination.
0," You are engaged, said I; perhaps I interrupt you."
0, Not at all.
0, I am glad to have a friend with whom I can discuss my results.
0, The matter is a perfectly trivial one--he jerked his thumb in the direction of the old hat--but there are points in connection with it which are not entirely devoid of interest and even of instruction.
0," I seated myself in his armchair and warmed my hands before his crackling fire, for a sharp frost had set in, and the windows were thick with the ice crystals."
0," I suppose, I remarked, that, homely as it looks, this thing has some deadly story linked on to it--that it is the clue which will guide you in the solution of some mystery and the punishment of some crime."
0," No, no."
0," No crime, said Sherlock Holmes, laughing."
0, Only one of those whimsical little incidents which will happen when you have four million human beings all jostling each other within the space of a few square miles.
0," Amid the action and reaction of so dense a swarm of humanity, every possible combination of events may be expected to take place, and many a little problem will be presented which may be striking and bizarre without being criminal."
0, We have already had experience of such.
0," So much so, I remarked, that of the last six cases which I have added to my notes, three have been entirely free of any legal crime."
0, Precisely.
0," You allude to my attempt to recover the Irene Adler papers, to the singular case of Miss Mary Sutherland, and to the adventure of the man with the twisted lip."
0," Well, I have no doubt that this small matter will fall into the same innocent category."
0," You know Peterson, the commissionaire?  Yes."
0, It is to him that this trophy belongs.
0, It is his hat.
0," No, no, he found it."
0, Its owner is unknown.
0, I beg that you will look upon it not as a battered billycock but as an intellectual problem.
0," And, first, as to how it came here."
0," It arrived upon Christmas morning, in company with a good fat goose, which is, I have no doubt, roasting at this moment in front of Petersons fire."
0," The facts are these: about four oclock on Christmas morning, Peterson, who, as you know, is a very honest fellow, was returning from some small jollification and was making his way homeward down Tottenham Court Road."
0," In front of him he saw, in the gaslight, a tallish man, walking with a slight stagger, and carrying a white goose slung over his shoulder."
0," As he reached the corner of Goodge Street, a row broke out between this stranger and a little knot of roughs."
0," One of the latter knocked off the mans hat, on which he raised his stick to defend himself and, swinging it over his head, smashed the shop window behind him."
0," Peterson had rushed forward to protect the stranger from his assailants; but the man, shocked at having broken the window, and seeing an official-looking person in uniform rushing towards him, dropped his goose, took to his heels, and vanished amid the labyrinth of small streets which lie at the back of Tottenham Court Road."
0," The roughs had also fled at the appearance of Peterson, so that he was left in possession of the field of battle, and also of the spoils of victory in the shape of this battered hat and a most unimpeachable Christmas goose."
0," Which surely he restored to their owner? My dear fellow, there lies the problem."
0, It is true that For Mrs.
0," Henry Baker was printed upon a small card which was tied to the birds left leg, and it is also true that the initials H."
0, B.
0," are legible upon the lining of this hat, but as there are some thousands of Bakers, and some hundreds of Henry Bakers in this city of ours, it is not easy to restore lost property to any one of them."
0," What, then, did Peterson do? He brought round both hat and goose to me on Christmas morning, knowing that even the smallest problems are of interest to me."
0," The goose we retained until this morning, when there were signs that, in spite of the slight frost, it would be well that it should be eaten without unnecessary delay."
0," Its finder has carried it off, therefore, to fulfil the ultimate destiny of a goose, while I continue to retain the hat of the unknown gentleman who lost his Christmas dinner."
0, Did he not advertise? No.
0," Then, what clue could you have as to his identity? Only as much as we can deduce."
0, From his hat? Precisely.
0, But you are joking.
0, What can you gather from this old battered felt? Here is my lens.
0, You know my methods.
0, What can you gather yourself as to the individuality of the man who has worn this article? I took the tattered object in my hands and turned it over rather ruefully.
0," It was a very ordinary black hat of the usual round shape, hard and much the worse for wear."
0," The lining had been of red silk, but was a good deal discoloured."
0," There was no makers name; but, as Holmes had remarked, the initials H."
0, B.
0, were scrawled upon one side.
0," It was pierced in the brim for a hat-securer, but the elastic was missing."
0," For the rest, it was cracked, exceedingly dusty, and spotted in several places, although there seemed to have been some attempt to hide the discoloured patches by smearing them with ink."
0," I can see nothing, said I, handing it back to my friend."
0," On the contrary, Watson, you can see everything."
0," You fail, however, to reason from what you see."
0, You are too timid in drawing your inferences.
0," Then, pray tell me what it is that you can infer from this hat? He picked it up and gazed at it in the peculiar introspective fashion which was characteristic of him."
0," It is perhaps less suggestive than it might have been, he remarked, and yet there are a few inferences which are very distinct, and a few others which represent at least a strong balance of probability."
0," That the man was highly intellectual is of course obvious upon the face of it, and also that he was fairly well-to-do within the last three years, although he has now fallen upon evil days."
0," He had foresight, but has less now than formerly, pointing to a moral retrogression, which, when taken with the decline of his fortunes, seems to indicate some evil influence, probably drink, at work upon him."
0, This may account also for the obvious fact that his wife has ceased to love him.
0," My dear Holmes! He has, however, retained some degree of self-respect, he continued, disregarding my remonstrance."
0," He is a man who leads a sedentary life, goes out little, is out of training entirely, is middle-aged, has grizzled hair which he has had cut within the last few days, and which he anoints with lime-cream."
0, These are the more patent facts which are to be deduced from his hat.
0," Also, by the way, that it is extremely improbable that he has gas laid on in his house."
0," You are certainly joking, Holmes."
0, Not in the least.
0," Is it possible that even now, when I give you these results, you are unable to see how they are attained? I have no doubt that I am very stupid, but I must confess that I am unable to follow you."
0," For example, how did you deduce that this man was intellectual? For answer Holmes clapped the hat upon his head."
0, It came right over the forehead and settled upon the bridge of his nose.
0," It is a question of cubic capacity, said he; a man with so large a brain must have something in it."
0," The decline of his fortunes, then? This hat is three years old."
0, These flat brims curled at the edge came in then.
0, It is a hat of the very best quality.
0, Look at the band of ribbed silk and the excellent lining.
0," If this man could afford to buy so expensive a hat three years ago, and has had no hat since, then he has assuredly gone down in the world."
0," Well, that is clear enough, certainly."
0, But how about the foresight and the moral retrogression? Sherlock Holmes laughed.
0," Here is the foresight, said he putting his finger upon the little disc and loop of the hat-securer."
0,  They are never sold upon hats.
0," If this man ordered one, it is a sign of a certain amount of foresight, since he went out of his way to take this precaution against the wind."
0," But since we see that he has broken the elastic and has not troubled to replace it, it is obvious that he has less foresight now than formerly, which is a distinct proof of a weakening nature."
0," On the other hand, he has endeavoured to conceal some of these stains upon the felt by daubing them with ink, which is a sign that he has not entirely lost his self-respect."
0, Your reasoning is certainly plausible.
0," The further points, that he is middle-aged, that his hair is grizzled, that it has been recently cut, and that he uses lime-cream, are all to be gathered from a close examination of the lower part of the lining."
0," The lens discloses a large number of hair-ends, clean cut by the scissors of the barber."
0," They all appear to be adhesive, and there is a distinct odour of lime-cream."
0," This dust, you will observe, is not the gritty, grey dust of the street but the fluffy brown dust of the house, showing that it has been hung up indoors most of the time, while the marks of moisture upon the inside are proof positive that the wearer perspired very freely, and could therefore, hardly be in the best of training."
0, But his wife--you said that she had ceased to love him.
0, This hat has not been brushed for weeks.
0," When I see you, my dear Watson, with a weeks accumulation of dust upon your hat, and when your wife allows you to go out in such a state, I shall fear that you also have been unfortunate enough to lose your wifes affection."
0, But he might be a bachelor.
0," Nay, he was bringing home the goose as a peace-offering to his wife."
0, Remember the card upon the birds leg.
0, You have an answer to everything.
0," But how on earth do you deduce that the gas is not laid on in his house? One tallow stain, or even two, might come by chance; but when I see no less than five, I think that there can be little doubt that the individual must be brought into frequent contact with burning tallow--walks upstairs at night probably with his hat in one hand and a guttering candle in the other."
0," Anyhow, he never got tallow-stains from a gas-jet."
0," Are you satisfied? Well, it is very ingenious, said I, laughing; but since, as you said just now, there has been no crime committed, and no harm done save the loss of a goose, all this seems to be rather a waste of energy."
0," Sherlock Holmes had opened his mouth to reply, when the door flew open, and Peterson, the commissionaire, rushed into the apartment with flushed cheeks and the face of a man who is dazed with astonishment."
0," The goose, Mr."
0," Holmes! The goose, sir! he gasped."
0," Eh? What of it, then? Has it returned to life and flapped off through the kitchen window? Holmes twisted himself round upon the sofa to get a fairer view of the mans excited face."
0," See here, sir! See what my wife found in its crop! He held out his hand and displayed upon the centre of the palm a brilliantly scintillating blue stone, rather smaller than a bean in size, but of such purity and radiance that it twinkled like an electric point in the dark hollow of his hand."
0, Sherlock Holmes sat up with a whistle.
0," By Jove, Peterson! said he, this is treasure trove indeed."
0," I suppose you know what you have got? A diamond, sir? A precious stone."
0, It cuts into glass as though it were putty.
0, Its more than a precious stone.
0, It is the precious stone.
0, Not the Countess of Morcars blue carbuncle! I ejaculated.
0, Precisely so.
0," I ought to know its size and shape, seeing that I have read the advertisement about it in The Times every day lately."
0," It is absolutely unique, and its value can only be conjectured, but the reward offered of آ£1000 is certainly not within a twentieth part of the market price."
0, A thousand pounds! Great Lord of mercy! The commissionaire plumped down into a chair and stared from one to the other of us.
0," That is the reward, and I have reason to know that there are sentimental considerations in the background which would induce the Countess to part with half her fortune if she could but recover the gem."
0," It was lost, if I remember aright, at the Hotel Cosmopolitan, I remarked."
0," Precisely so, on December 22nd, just five days ago."
0," John Horner, a plumber, was accused of having abstracted it from the ladys jewel-case."
0, The evidence against him was so strong that the case has been referred to the Assizes.
0," I have some account of the matter here, I believe."
0," He rummaged amid his newspapers, glancing over the dates, until at last he smoothed one out, doubled it over, and read the following paragraph: Hotel Cosmopolitan Jewel Robbery."
0," John Horner, 26, plumber, was brought up upon the charge of having upon the 22nd inst."
0, abstracted from the jewel-case of the Countess of Morcar the valuable gem known as the blue carbuncle.
0," James Ryder, upper-attendant at the hotel, gave his evidence to the effect that he had shown Horner up to the dressing-room of the Countess of Morcar upon the day of the robbery in order that he might solder the second bar of the grate, which was loose."
0," He had remained with Horner some little time, but had finally been called away."
0," On returning, he found that Horner had disappeared, that the bureau had been forced open, and that the small morocco casket in which, as it afterwards transpired, the Countess was accustomed to keep her jewel, was lying empty upon the dressing-table."
0," Ryder instantly gave the alarm, and Horner was arrested the same evening; but the stone could not be found either upon his person or in his rooms."
0," Catherine Cusack, maid to the Countess, deposed to having heard Ryders cry of dismay on discovering the robbery, and to having rushed into the room, where she found matters as described by the last witness."
0," Inspector Bradstreet, B division, gave evidence as to the arrest of Horner, who struggled frantically, and protested his innocence in the strongest terms."
0," Evidence of a previous conviction for robbery having been given against the prisoner, the magistrate refused to deal summarily with the offence, but referred it to the Assizes."
